"","age","animal.Alive","animal.Background","animal.Cause_of_Death","animal.Death","animal.Gender","animal.Genotype","animal.MouseID","animal.age","animal.id","animal.strain.Strain","assay.assay","experiment.date","experiment.feeding_state","id","values","experiment.time"
"508",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2108,198,7232,"C57BL/6J","Body Weight","2015-03-23","fed",31014,"35700","16:00:00"
"509",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2108,198,7232,"C57BL/6J","Grip Strength (4 Paw)","2015-03-23","fed",31060,"1750,2220,2230,2290,2050","16:00:00"
"510",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2108,198,7232,"C57BL/6J","Total Fat Mass","2015-03-23","fed",31235,"12830","16:00:00"
"511",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2108,198,7232,"C57BL/6J","Lean Mass","2015-03-23","fed",31236,"21750","16:00:00"
"512",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2108,198,7232,"C57BL/6J","Body Weight","2015-03-30","fed",32139,"32300","15:30:00"
"513",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2108,198,7232,"C57BL/6J","Grip Strength (4 Paw)","2015-03-30","fed",32169,"2020,1950,2180,2380,2080","15:30:00"
"514",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2108,198,7232,"C57BL/6J","Total Fat Mass","2015-03-30","fed",32215,"10600","15:30:00"
"515",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2108,198,7232,"C57BL/6J","Lean Mass","2015-03-30","fed",32216,"20230","15:30:00"
"516",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2108,198,7232,"C57BL/6J","Body Weight","2015-02-24","fed",33131,"40400",NA
"517",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2108,198,7232,"C57BL/6J","Grip Strength (4 Paw)","2015-02-24","fed",33137,"2810,1750,2120,2250,2350",NA
"518",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Body Weight","2014-11-26","fed",19259,"25500",NA
"519",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Total Fat Mass","2014-11-26","fed",19260,"2200",NA
"520",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Lean Mass","2014-11-26","fed",19261,"22570",NA
"521",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Body Weight","2014-12-01","fed",19444,"24000",NA
"522",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Total Fat Mass","2014-12-01","fed",19445,"1790",NA
"523",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Lean Mass","2014-12-01","fed",19446,"21700",NA
"524",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Body Weight","2014-12-02","fasted",19560,"23100",NA
"525",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Total Fat Mass","2014-12-02","fasted",19561,"1430",NA
"526",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Lean Mass","2014-12-02","fasted",19562,"20980",NA
"527",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Body Weight","2014-12-16","fed",20867,"28300",NA
"528",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20868,"4880",NA
"529",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Lean Mass","2014-12-16","fed",20869,"22890",NA
"530",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Body Weight","2014-12-30","fed",21270,"30000",NA
"531",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21271,"6310",NA
"532",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Lean Mass","2014-12-30","fed",21272,"23210",NA
"533",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Body Weight","2015-01-13","fed",22832,"33500",NA
"534",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22833,"9160",NA
"535",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Lean Mass","2015-01-13","fed",22834,"23670",NA
"536",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Body Weight","2015-01-27","fed",23937,"36800",NA
"537",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Total Fat Mass","2015-01-27","fed",23968,"11980",NA
"538",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Lean Mass","2015-01-27","fed",23998,"24060",NA
"539",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Body Weight","2015-02-10","fed",25306,"39700",NA
"540",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Total Fat Mass","2015-02-10","fed",25340,"14290",NA
"541",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Lean Mass","2015-02-10","fed",25366,"24870",NA
"542",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Total Fat Mass","2015-02-24","fed",27038,"16200",NA
"543",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Lean Mass","2015-02-24","fed",27069,"25030",NA
"544",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Body Weight","2015-02-24","fed",27187,"42100",NA
"545",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Grip Strength (4 Paw)","2015-02-24","fed",27211,"2910,2350,2120,1880,1890",NA
"546",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Total Fat Mass","2015-03-02","fed",28158,"13620","15:30:00"
"547",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Lean Mass","2015-03-02","fed",28159,"25340","15:30:00"
"548",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Body Weight","2015-03-02","fed",28212,"39600","15:30:00"
"549",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Grip Strength (4 Paw)","2015-03-02","fed",28243,"1860,1790,2580,2090,2390","15:30:00"
"550",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Total Fat Mass","2015-03-09","fed",28671,"16170",NA
"551",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Lean Mass","2015-03-09","fed",28701,"25490",NA
"552",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Body Weight","2015-03-09","fed",28731,"42400",NA
"553",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Grip Strength (4 Paw)","2015-03-09","fed",28772,"2270,2790,3080,2930,2260",NA
"554",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Body Weight","2015-03-16","fed",29881,"45900","15:30:00"
"555",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Total Fat Mass","2015-03-16","fed",29943,"18660","15:30:00"
"556",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Lean Mass","2015-03-16","fed",29944,"26560","15:30:00"
"557",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Body Weight","2015-03-23","fed",30963,"48200","16:00:00"
"558",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Grip Strength (4 Paw)","2015-03-23","fed",31174,"2380,2470,2360,2390,2400","16:00:00"
"559",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Total Fat Mass","2015-03-23","fed",31203,"20050","16:00:00"
"560",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Lean Mass","2015-03-23","fed",31204,"27270","16:00:00"
"561",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Body Weight","2015-03-30","fed",32007,"49800","15:30:00"
"562",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Grip Strength (4 Paw)","2015-03-30","fed",32157,"2610,2730,2540,2480,2650","15:30:00"
"563",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Total Fat Mass","2015-03-30","fed",32188,"21050","15:30:00"
"564",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2109,198,7233,"C57BL/6J","Lean Mass","2015-03-30","fed",32189,"27650","15:30:00"
"565",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Body Weight","2014-11-26","fed",19262,"26700",NA
"566",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Total Fat Mass","2014-11-26","fed",19263,"2480",NA
"567",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Lean Mass","2014-11-26","fed",19264,"23510",NA
"568",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Body Weight","2014-12-01","fed",19447,"25700",NA
"569",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Total Fat Mass","2014-12-01","fed",19448,"1910",NA
"570",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Lean Mass","2014-12-01","fed",19449,"23100",NA
"571",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Body Weight","2014-12-02","fasted",19563,"23500",NA
"572",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Total Fat Mass","2014-12-02","fasted",19582,"1200",NA
"573",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Lean Mass","2014-12-02","fasted",19601,"21500",NA
"574",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Body Weight","2014-12-16","fed",20870,"28700",NA
"575",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20871,"4860",NA
"576",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Lean Mass","2014-12-16","fed",20872,"23030",NA
"577",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Body Weight","2014-12-30","fed",21273,"31800",NA
"578",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21274,"7170",NA
"579",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Lean Mass","2014-12-30","fed",21275,"23580",NA
"580",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Body Weight","2015-01-13","fed",22835,"35100",NA
"581",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22836,"10510",NA
"582",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Lean Mass","2015-01-13","fed",22837,"23830",NA
"583",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Body Weight","2015-01-27","fed",23938,"37500",NA
"584",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Total Fat Mass","2015-01-27","fed",23969,"12770",NA
"585",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Lean Mass","2015-01-27","fed",23999,"23960",NA
"586",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Body Weight","2015-02-10","fed",25307,"39700",NA
"587",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Total Fat Mass","2015-02-10","fed",25342,"13920",NA
"588",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Lean Mass","2015-02-10","fed",25368,"24400",NA
"589",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Total Fat Mass","2015-02-24","fed",27040,"17010",NA
"590",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Lean Mass","2015-02-24","fed",27071,"25120",NA
"591",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Body Weight","2015-02-24","fed",27188,"43000",NA
"592",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Grip Strength (4 Paw)","2015-02-24","fed",27212,"2990,2480,2500,2190,2360",NA
"593",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Total Fat Mass","2015-03-02","fed",28160,"13060","15:30:00"
"594",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Lean Mass","2015-03-02","fed",28161,"24690","15:30:00"
"595",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Body Weight","2015-03-02","fed",28213,"38900","15:30:00"
"596",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Grip Strength (4 Paw)","2015-03-02","fed",28244,"1620,2260,2430,2790,2600","15:30:00"
"597",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Total Fat Mass","2015-03-09","fed",28670,"16570",NA
"598",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Lean Mass","2015-03-09","fed",28700,"26010",NA
"599",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Body Weight","2015-03-09","fed",28730,"43200",NA
"600",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Grip Strength (4 Paw)","2015-03-09","fed",28773,"3250,2700,3170,2910,2770",NA
"601",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Body Weight","2015-03-16","fed",29880,"47600","15:30:00"
"602",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Total Fat Mass","2015-03-16","fed",29941,"19410","15:30:00"
"603",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Lean Mass","2015-03-16","fed",29942,"27430","15:30:00"
"604",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Body Weight","2015-03-23","fed",30967,"49700","16:00:00"
"605",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Grip Strength (4 Paw)","2015-03-23","fed",31175,"2550,3020,2500,2970,2280","16:00:00"
"606",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Total Fat Mass","2015-03-23","fed",31205,"20970","16:00:00"
"607",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Lean Mass","2015-03-23","fed",31206,"27740","16:00:00"
"608",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Body Weight","2015-03-30","fed",32008,"51300","15:30:00"
"609",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Grip Strength (4 Paw)","2015-03-30","fed",32158,"3300,3120,3210,3390,3230","15:30:00"
"610",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Total Fat Mass","2015-03-30","fed",32190,"21800","15:30:00"
"611",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2110,198,7234,"C57BL/6J","Lean Mass","2015-03-30","fed",32191,"28670","15:30:00"
"612",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Body Weight","2014-11-26","fed",19265,"26300",NA
"613",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Total Fat Mass","2014-11-26","fed",19266,"2290",NA
"614",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Lean Mass","2014-11-26","fed",19267,"23030",NA
"615",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Body Weight","2014-12-01","fed",19450,"24300",NA
"616",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Total Fat Mass","2014-12-01","fed",19451,"1790",NA
"617",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Lean Mass","2014-12-01","fed",19452,"22170",NA
"618",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Body Weight","2014-12-02","fasted",19564,"22900",NA
"619",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Total Fat Mass","2014-12-02","fasted",19583,"1360",NA
"620",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Lean Mass","2014-12-02","fasted",19602,"20790",NA
"621",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Body Weight","2014-12-16","fed",20873,"29400",NA
"622",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20874,"4140",NA
"623",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Lean Mass","2014-12-16","fed",20875,"24240",NA
"624",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Body Weight","2014-12-30","fed",21276,"33300",NA
"625",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21277,"6740",NA
"626",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Lean Mass","2014-12-30","fed",21278,"25660",NA
"627",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Body Weight","2015-01-13","fed",22838,"36600",NA
"628",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22839,"9920",NA
"629",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Lean Mass","2015-01-13","fed",22840,"25480",NA
"630",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Body Weight","2015-01-27","fed",23939,"39700",NA
"631",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Total Fat Mass","2015-01-27","fed",23967,"12360",NA
"632",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Lean Mass","2015-01-27","fed",23997,"25870",NA
"633",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Body Weight","2015-02-10","fed",25308,"42100",NA
"634",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Total Fat Mass","2015-02-10","fed",25341,"14620",NA
"635",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Lean Mass","2015-02-10","fed",25367,"26490",NA
"636",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Total Fat Mass","2015-02-24","fed",27039,"17310",NA
"637",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Lean Mass","2015-02-24","fed",27070,"27070",NA
"638",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Body Weight","2015-02-24","fed",27189,"45600",NA
"639",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Grip Strength (4 Paw)","2015-02-24","fed",27213,"2450,2970,2570,2750,2450",NA
"640",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Total Fat Mass","2015-03-02","fed",28163,"13720","15:30:00"
"641",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Lean Mass","2015-03-02","fed",28164,"26000","15:30:00"
"642",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Body Weight","2015-03-02","fed",28214,"40300","15:30:00"
"643",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Grip Strength (4 Paw)","2015-03-02","fed",28245,"2680,2330,2600,2330,3210","15:30:00"
"644",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Total Fat Mass","2015-03-09","fed",28688,"10340",NA
"645",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Lean Mass","2015-03-09","fed",28718,"26410",NA
"646",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Body Weight","2015-03-09","fed",28748,"37500",NA
"647",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Grip Strength (4 Paw)","2015-03-09","fed",28754,"3010,2740,2480,2620,2320",NA
"648",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Body Weight","2015-03-16","fed",29905,"37900","15:30:00"
"649",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Body Weight","2015-03-16","fed",29910,"35200","15:30:00"
"650",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Total Fat Mass","2015-03-16","fed",29975,"11560","15:30:00"
"651",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Lean Mass","2015-03-16","fed",29976,"25160","15:30:00"
"652",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Body Weight","2015-03-23","fed",31025,"35200","16:00:00"
"653",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Grip Strength (4 Paw)","2015-03-23","fed",31044,"2310,2410,2280,2560,2280","16:00:00"
"654",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Total Fat Mass","2015-03-23","fed",31241,"10490","16:00:00"
"655",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Lean Mass","2015-03-23","fed",31242,"23570","16:00:00"
"656",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Body Weight","2015-03-30","fed",32143,"32300","15:30:00"
"657",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Grip Strength (4 Paw)","2015-03-30","fed",32163,"2370,2160,2190,2660,2000","15:30:00"
"658",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Total Fat Mass","2015-03-30","fed",32223,"9630","15:30:00"
"659",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2111,198,7235,"C57BL/6J","Lean Mass","2015-03-30","fed",32224,"21520","15:30:00"
"660",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2112,198,7236,"C57BL/6J","Body Weight","2014-11-26","fed",19268,"24200",NA
