"","age","animal.Alive","animal.Background","animal.Cause_of_Death","animal.Death","animal.Gender","animal.Genotype","animal.MouseID","animal.age","animal.id","animal.strain.Strain","assay.assay","experiment.date","experiment.feeding_state","id","values","experiment.time","experiment.fasting_time"
"793",168,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1754,196,7017,"C57BL/6J","Grip Strength (4 Paw)","2015-01-26","fed",23877,"2880,3000,2970,3140,3280",NA,NA
"794",175,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1754,196,7017,"C57BL/6J","Body Weight","2015-02-02","fed",24494,"33200",NA,NA
"795",175,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1754,196,7017,"C57BL/6J","Total Fat Mass","2015-02-02","fed",24530,"10540",NA,NA
"796",175,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1754,196,7017,"C57BL/6J","Lean Mass","2015-02-02","fed",24554,"21560",NA,NA
"797",175,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1754,196,7017,"C57BL/6J","Grip Strength (4 Paw)","2015-02-02","fed",24578,"1920,1520,1710,1510,1760",NA,NA
"798",182,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1754,196,7017,"C57BL/6J","Total Fat Mass","2015-02-09","fed",25443,"10010",NA,NA
"799",182,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1754,196,7017,"C57BL/6J","Lean Mass","2015-02-09","fed",25467,"19620",NA,NA
"800",182,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1754,196,7017,"C57BL/6J","Body Weight","2015-02-09","fed",25491,"30500",NA,NA
"801",184,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1754,196,7017,"C57BL/6J","Plasma Glucose","2015-02-11","fasted",25766,"330,366,276,229,206,203,199,246,217","14:30:00",6
"802",189,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1754,196,7017,"C57BL/6J","Total Fat Mass","2015-02-16","fed",26049,"9810","16:00:00",NA
"803",189,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1754,196,7017,"C57BL/6J","Lean Mass","2015-02-16","fed",26050,"19540","16:00:00",NA
"804",189,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1754,196,7017,"C57BL/6J","Body Weight","2015-02-16","fed",26051,"30600","16:00:00",NA
"805",189,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1754,196,7017,"C57BL/6J","Grip Strength (4 Paw)","2015-02-16","fed",26086,"1730,1900,2300,1810,2580","16:00:00",NA
"806",71,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Body Weight","2014-10-21","fed",15849,"23500",NA,NA
"807",71,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Total Fat Mass","2014-10-21","fed",15850,"1460",NA,NA
"808",71,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Lean Mass","2014-10-21","fed",15851,"21590",NA,NA
"809",67,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Body Weight","2014-10-17","fed",15921,"24030",NA,NA
"810",67,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Total Fat Mass","2014-10-17","fed",15922,"2070",NA,NA
"811",67,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Lean Mass","2014-10-17","fed",15923,"21180",NA,NA
"812",70,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Body Weight","2014-10-20","fed",15997,"25600",NA,NA
"813",70,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Total Fat Mass","2014-10-20","fed",15998,"2060",NA,NA
"814",70,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Lean Mass","2014-10-20","fed",15999,"22620",NA,NA
"815",85,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Body Weight","2014-11-04","fed",16921,"27300",NA,NA
"816",85,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Total Fat Mass","2014-11-04","fed",16922,"3150",NA,NA
"817",85,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Lean Mass","2014-11-04","fed",16923,"23250",NA,NA
"818",99,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Body Weight","2014-11-18","fed",18607,"30200",NA,NA
"819",99,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Total Fat Mass","2014-11-18","fed",18608,"4670",NA,NA
"820",99,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Lean Mass","2014-11-18","fed",18609,"24590",NA,NA
"821",115,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Body Weight","2014-12-04","fed",19620,"31200",NA,NA
"822",115,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Total Fat Mass","2014-12-04","fed",19621,"4770",NA,NA
"823",115,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Lean Mass","2014-12-04","fed",19622,"25580",NA,NA
"824",127,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Body Weight","2014-12-16","fed",20785,"33600",NA,NA
"825",127,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20786,"7320",NA,NA
"826",127,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Lean Mass","2014-12-16","fed",20787,"25400",NA,NA
"827",155,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Body Weight","2015-01-13","fed",22766,"38300",NA,NA
"828",155,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22767,"11440",NA,NA
"829",155,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Lean Mass","2015-01-13","fed",22768,"26130",NA,NA
"830",158,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Body Weight","2015-01-16","fed",23172,"39200",NA,NA
"831",158,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Total Fat Mass","2015-01-16","fed",23196,"25970",NA,NA
"832",158,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Lean Mass","2015-01-16","fed",23220,"25970",NA,NA
"833",161,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Body Weight","2015-01-19","fed",23367,"36500","16:30:00",NA
"834",161,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Total Fat Mass","2015-01-19","fed",23562,"10100","16:30:00",NA
"835",161,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Lean Mass","2015-01-19","fed",23563,"25630","16:30:00",NA
"836",168,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Body Weight","2015-01-26","fed",23780,"34600",NA,NA
"837",168,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Total Fat Mass","2015-01-26","fed",23803,"9230",NA,NA
"838",168,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Lean Mass","2015-01-26","fed",23827,"24170",NA,NA
"839",161,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Grip Strength (4 Paw)","2015-01-19","fed",23845,"2720,2200,2250,2450,1780","16:30:00",NA
"840",168,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Grip Strength (4 Paw)","2015-01-26","fed",23875,"2060,2360,2700,3020,2660",NA,NA
"841",175,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Body Weight","2015-02-02","fed",24495,"35300",NA,NA
"842",175,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Total Fat Mass","2015-02-02","fed",24531,"10030",NA,NA
"843",175,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Lean Mass","2015-02-02","fed",24555,"23830",NA,NA
"844",175,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Grip Strength (4 Paw)","2015-02-02","fed",24579,"1560,2220,2240,2140,1850",NA,NA
"845",182,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Total Fat Mass","2015-02-09","fed",25441,"8980",NA,NA
"846",182,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Lean Mass","2015-02-09","fed",25465,"21690",NA,NA
"847",182,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Body Weight","2015-02-09","fed",25489,"32300",NA,NA
"848",184,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Plasma Glucose","2015-02-11","fasted",25765,"346,412,354,352,363,331,340,333,326","14:30:00",6
"849",189,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Total Fat Mass","2015-02-16","fed",26046,"9270","16:00:00",NA
"850",189,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Lean Mass","2015-02-16","fed",26047,"21480","16:00:00",NA
"851",189,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Body Weight","2015-02-16","fed",26048,"32300","16:00:00",NA
"852",189,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1755,196,7018,"C57BL/6J","Grip Strength (4 Paw)","2015-02-16","fed",26085,"2300,2120,1900,1870,1830","16:00:00",NA
"853",71,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Body Weight","2014-10-21","fed",15903,"22500",NA,NA
"854",71,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Total Fat Mass","2014-10-21","fed",15904,"1240",NA,NA
"855",71,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Lean Mass","2014-10-21","fed",15905,"20970",NA,NA
"856",67,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Body Weight","2014-10-17","fed",15924,"24580",NA,NA
"857",67,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Total Fat Mass","2014-10-17","fed",15925,"2260",NA,NA
"858",67,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Lean Mass","2014-10-17","fed",15926,"21520",NA,NA
"859",70,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Body Weight","2014-10-20","fed",16051,"25300",NA,NA
"860",70,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Total Fat Mass","2014-10-20","fed",16052,"2000",NA,NA
"861",70,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Lean Mass","2014-10-20","fed",16053,"23380",NA,NA
"862",85,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Body Weight","2014-11-04","fed",16924,"29000",NA,NA
"863",85,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Total Fat Mass","2014-11-04","fed",16925,"5060",NA,NA
"864",85,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Lean Mass","2014-11-04","fed",16926,"23030",NA,NA
"865",99,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Body Weight","2014-11-18","fed",18610,"32000",NA,NA
"866",99,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Total Fat Mass","2014-11-18","fed",18611,"7320",NA,NA
"867",99,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Lean Mass","2014-11-18","fed",18612,"23720",NA,NA
"868",115,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Body Weight","2014-12-04","fed",19623,"33000",NA,NA
"869",115,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Total Fat Mass","2014-12-04","fed",19624,"7910",NA,NA
"870",115,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Lean Mass","2014-12-04","fed",19625,"24390",NA,NA
"871",127,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Body Weight","2014-12-16","fed",20788,"37300",NA,NA
"872",127,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20789,"12360",NA,NA
"873",127,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Lean Mass","2014-12-16","fed",20790,"24160",NA,NA
"874",141,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Body Weight","2014-12-30","fed",21207,"38600",NA,NA
"875",141,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21208,"12950",NA,NA
"876",141,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Lean Mass","2014-12-30","fed",21209,"25150",NA,NA
"877",155,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Body Weight","2015-01-13","fed",22769,"42200",NA,NA
"878",155,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22770,"16230",NA,NA
"879",155,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Lean Mass","2015-01-13","fed",22771,"25410",NA,NA
"880",158,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Body Weight","2015-01-16","fed",23173,"43800",NA,NA
"881",158,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Total Fat Mass","2015-01-16","fed",23197,"25960",NA,NA
"882",158,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Lean Mass","2015-01-16","fed",23221,"25960",NA,NA
"883",161,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Body Weight","2015-01-19","fed",23368,"39000","16:30:00",NA
"884",161,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Total Fat Mass","2015-01-19","fed",23564,"13920","16:30:00",NA
"885",161,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Lean Mass","2015-01-19","fed",23565,"24650","16:30:00",NA
"886",168,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Body Weight","2015-01-26","fed",23767,"39590",NA,NA
"887",168,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Total Fat Mass","2015-01-26","fed",23794,"12940",NA,NA
"888",168,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Lean Mass","2015-01-26","fed",23818,"26040",NA,NA
"889",161,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Grip Strength (4 Paw)","2015-01-19","fed",23846,"2310,2460,3120,2040,2310","16:30:00",NA
"890",168,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Grip Strength (4 Paw)","2015-01-26","fed",23865,"2190,3240,3750,3520,3250",NA,NA
"891",175,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Body Weight","2015-02-02","fed",24506,"41000",NA,NA
"892",175,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Total Fat Mass","2015-02-02","fed",24520,"14970",NA,NA
"893",175,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Lean Mass","2015-02-02","fed",24544,"24960",NA,NA
"894",175,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Grip Strength (4 Paw)","2015-02-02","fed",24568,"2390,1660,2000,2110,1850",NA,NA
"895",182,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Total Fat Mass","2015-02-09","fed",25457,"16260",NA,NA
"896",182,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Lean Mass","2015-02-09","fed",25481,"25970",NA,NA
"897",182,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Body Weight","2015-02-09","fed",25505,"43400",NA,NA
"898",184,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Plasma Glucose","2015-02-11","fasted",25727,"147,104,62,40,40,25,31,40,44","14:30:00",6
"899",189,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Total Fat Mass","2015-02-16","fed",26008,"18000","16:00:00",NA
"900",189,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Lean Mass","2015-02-16","fed",26009,"25840","16:00:00",NA
"901",189,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Body Weight","2015-02-16","fed",26010,"44600","16:00:00",NA
"902",189,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Grip Strength (4 Paw)","2015-02-16","fed",26072,"2440,2100,2230,2520,2300","16:00:00",NA
"903",196,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Body Weight","2015-02-23","fed",26701,"44300","16:00:00",NA
"904",196,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Total Fat Mass","2015-02-23","fed",26781,"17820","16:00:00",NA
"905",196,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Lean Mass","2015-02-23","fed",26784,"25760","16:00:00",NA
"906",196,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1756,198,7019,"C57BL/6J","Grip Strength (4 Paw)","2015-02-23","fed",26817,"2890,2440,2520,2730,1900","16:00:00",NA
"907",71,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2014-10-21","fed",15906,"21800",NA,NA
"908",71,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2014-10-21","fed",15907,"1490",NA,NA
"909",71,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2014-10-21","fed",15908,"19630",NA,NA
"910",67,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2014-10-17","fed",15927,"23840",NA,NA
"911",67,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2014-10-17","fed",15928,"2820",NA,NA
"912",67,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2014-10-17","fed",15929,"20350",NA,NA
"913",70,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2014-10-20","fed",16054,"23300",NA,NA
"914",70,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2014-10-20","fed",16055,"2270",NA,NA
"915",70,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2014-10-20","fed",16056,"21210",NA,NA
"916",85,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2014-11-04","fed",16927,"26000",NA,NA
"917",85,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2014-11-04","fed",16928,"4510",NA,NA
"918",85,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2014-11-04","fed",16929,"20900",NA,NA
"919",99,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2014-11-18","fed",18613,"28600",NA,NA
"920",99,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2014-11-18","fed",18614,"5770",NA,NA
"921",99,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2014-11-18","fed",18615,"21980",NA,NA
"922",115,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2014-12-04","fed",19626,"30700",NA,NA
"923",115,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2014-12-04","fed",19627,"6510",NA,NA
"924",115,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2014-12-04","fed",19628,"23440",NA,NA
"925",127,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2014-12-16","fed",20791,"33400",NA,NA
"926",127,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20792,"9700",NA,NA
"927",127,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2014-12-16","fed",20793,"23380",NA,NA
"928",141,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2014-12-30","fed",21210,"36100",NA,NA
"929",141,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21211,"11660",NA,NA
"930",141,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2014-12-30","fed",21212,"23760",NA,NA
"931",155,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2015-01-13","fed",22772,"40100",NA,NA
"932",155,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22773,"14930",NA,NA
"933",155,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2015-01-13","fed",22774,"24280",NA,NA
"934",158,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2015-01-16","fed",23174,"41700",NA,NA
"935",158,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2015-01-16","fed",23198,"16540",NA,NA
"936",158,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2015-01-16","fed",23222,"24240",NA,NA
"937",161,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2015-01-19","fed",23369,"39200","16:30:00",NA
"938",161,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2015-01-19","fed",23566,"14210","16:30:00",NA
"939",161,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2015-01-19","fed",23567,"24080","16:30:00",NA
"940",168,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2015-01-26","fed",23781,"37600",NA,NA
"941",168,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2015-01-26","fed",23804,"13800",NA,NA
"942",168,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2015-01-26","fed",23828,"23180",NA,NA
"943",161,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Grip Strength (4 Paw)","2015-01-19","fed",23847,"1990,2650,2120,2700,2360","16:30:00",NA
"944",168,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Grip Strength (4 Paw)","2015-01-26","fed",23876,"2880,2640,3060,2940,2740",NA,NA
"945",175,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2015-02-02","fed",24497,"37200",NA,NA
"946",175,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2015-02-02","fed",24533,"13960",NA,NA
"947",175,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2015-02-02","fed",24557,"22280",NA,NA
