"","X.1","ensembl_transcript_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X","gene_biotype","external_gene_name","ensembl_gene_id"
"157",157,"ENSMUST00000001080",547.593121166319,-0.183736246629728,0.30156096045521,0.369819672619997,0.543102578411596,1,74880,"protein_coding","N4bp3","ENSMUSG00000001053"
"158",158,"ENSMUST00000001081",804.398236898639,0.0668826267975884,0.339118688955022,0.0379990502472083,0.845445046525293,1,72105,"protein_coding","Rmnd5b","ENSMUSG00000001054"
"159",159,"ENSMUST00000001092",737.478055070668,-0.0640358058792098,0.229677875104323,0.0776607057642309,0.780492941478532,1,93921,"protein_coding","Zfp276","ENSMUSG00000001065"
"27517",27517,"ENSMUST00000114340",1789.73065388623,-0.0156389837169564,0.302621565617,0.00265011536015436,0.958943619157032,1,52744,"protein_coding","Add1","ENSMUSG00000029106"
"161",161,"ENSMUST00000001109",164.698169848765,-0.0857698061333481,0.40072540544896,0.0458728622109561,0.830407074522263,1,4602,"protein_coding","Mfsd10","ENSMUSG00000001082"
"15098",15098,"ENSMUST00000074651",287.733286819598,0.110003516931966,0.220194638655054,0.246249779025362,0.619728190775753,1,58551,"protein_coding","Grk4","ENSMUSG00000052783"
"163",163,"ENSMUST00000001115",754.875087424403,-0.050165779136874,0.248794320074682,0.038479582803518,0.844483264937676,1,26671,"protein_coding","Grk6","ENSMUSG00000074886"
"164",164,"ENSMUST00000001116",503.731337178463,-0.15071143509911,0.823644335905854,0.0329933137582543,0.85586477125667,1,91687,"protein_coding","Luzp1","ENSMUSG00000001089"
"165",165,"ENSMUST00000001122",242.765571642721,0.282547945701536,0.765893986039241,0.132618293767564,0.715732600465822,1,20247,"protein_coding","Slc13a2","ENSMUSG00000001095"
"20852",20852,"ENSMUST00000102581",1293.55890308245,-0.0898910027969129,0.381750418117992,0.0482152177460193,0.82619855034743,1,55677,"protein_coding","Kctd10","ENSMUSG00000001098"
"167",167,"ENSMUST00000001126",686.492595794016,0.409835858930509,0.421337993922249,0.876456456729613,0.34917406761404,1,26319,"protein_coding","Slc46a1","ENSMUSG00000020829"
"168",168,"ENSMUST00000001127",1036.18373152838,0.42606807118817,0.294067713455797,2.08178103376326,0.149066156778842,1,65934,"protein_coding","Poldip2","ENSMUSG00000001100"
"31154",31154,"ENSMUST00000125670",2.02677967737639,5.3302713136723,3.10725472341205,0.722617114690976,NA,NA,55155,"protein_coding","Sebox","ENSMUSG00000001103"
"170",170,"ENSMUST00000001147",3377.75266325598,-0.14716075036086,0.474584672480955,0.07279742225262,0.787306448906649,1,45665,"protein_coding","Col6a1","ENSMUSG00000001119"
"44731",44731,"ENSMUST00000168465",507.775869353816,0.148353583059422,0.562584718159717,0.0655221318764347,0.797971753444482,1,51851,"protein_coding","Pcbp3","ENSMUSG00000001120"
"172",172,"ENSMUST00000001155",3732.17512478841,-0.229593249412799,0.311657837241131,0.54030835902546,0.462304960574602,1,28104,"protein_coding","Araf","ENSMUSG00000001127"
"173",173,"ENSMUST00000001156",634.798187004238,0.141755825143855,0.603375793901196,0.041711284155042,0.838171107212757,1,44652,"protein_coding","Cfp","ENSMUSG00000001128"
"174",174,"ENSMUST00000001166",769.284715729949,-0.278098488675564,0.242672750701736,1.26036954900496,0.261581151600078,1,49235,"protein_coding","Cnnm3","ENSMUSG00000001138"
"175",175,"ENSMUST00000001171",386.51386928905,-0.348074244792528,0.371802910138544,0.77296909976738,0.37930010192731,1,68472,"protein_coding","Lman2l","ENSMUSG00000001143"
"52405",52405,"ENSMUST00000191706",106.849133261309,-0.413559301237589,0.433409946860684,0.902845280029311,0.342019930975716,1,53109,"protein_coding","Ankrd39","ENSMUSG00000079610"
"177",177,"ENSMUST00000001179",988.201772577913,0.128957412029425,0.256114049984443,0.253722198737819,0.614466272213637,1,9849,"protein_coding","Pcnt","ENSMUSG00000001151"
"178",178,"ENSMUST00000001181",1953.45439075027,-0.164281926080333,0.519497396118976,0.0696946524045075,0.791781885430898,1,29490,"protein_coding","Col6a2","ENSMUSG00000020241"
"179",179,"ENSMUST00000001183",1033.60967944519,0.745671862323675,1.06108851547223,0.406431575225611,NA,NA,22239,"protein_coding","Ftcd","ENSMUSG00000001155"
"180",180,"ENSMUST00000001184",333.670498753961,0.186548568499967,0.373398928717861,0.245963809490888,NA,NA,106215,"protein_coding","Mxd1","ENSMUSG00000001156"
"181",181,"ENSMUST00000001185",646.104934300864,0.304155446602261,0.449260230507632,0.429463660351871,0.512252239327613,1,64623,"protein_coding","Gmcl1","ENSMUSG00000001157"
"182",182,"ENSMUST00000001186",459.561269714775,0.0952853406573009,0.129336288371744,0.544727440424623,0.460480098352308,1,64197,"protein_coding","Snrnp27","ENSMUSG00000001158"
"183",183,"ENSMUST00000001187",763.064818855817,0.0707652587686211,0.180512253333369,0.153059757604041,0.695628326448195,1,67522,"protein_coding","Anxa4","ENSMUSG00000029994"
"27944",27944,"ENSMUST00000115013",738.472252723975,-0.233625335765518,0.47694809957423,0.226682857641151,0.633994422918252,1,51560,"protein_coding","Ocrl","ENSMUSG00000001173"
"24917",24917,"ENSMUST00000110082",7277.84924044621,0.265519832336292,0.230076217099299,1.33683657606491,0.247592615741394,1,98116,"protein_coding","Calm1","ENSMUSG00000001175"
"186",186,"ENSMUST00000001226",106.76009202257,-0.280247962031211,0.405052558151173,0.433220569507625,0.510412880473877,1,84285,"protein_coding","Sh3bp1","ENSMUSG00000022436"
"21958",21958,"ENSMUST00000105387",3207.48166208174,0.165937423987193,0.229177934558891,0.519617834774294,0.471004748324821,1,100674,"protein_coding","Agpat3","ENSMUSG00000001211"
"188",188,"ENSMUST00000001242",1772.98123901569,0.280317629223582,0.280836764045952,0.97088805685587,0.324458799924465,1,17428,"protein_coding","D10Jhu81e","ENSMUSG00000053329"
"41219",41219,"ENSMUST00000160246",76.1242905066491,3.29638175897745,1.71489280379646,0.811651546997098,NA,NA,78424,"protein_coding","Rnf32","ENSMUSG00000029130"
"190",190,"ENSMUST00000001253",2.23845261763227,0.275797025095694,1.02511359923205,0.0699945421386161,0.791344726900945,1,22513,"protein_coding","Slc26a4","ENSMUSG00000020651"
"191",191,"ENSMUST00000001254",200.561906048994,0.245883922294876,0.956384945677799,0.0649313732985775,0.798864944936382,1,95744,"protein_coding","Slc26a3","ENSMUSG00000001225"
"192",192,"ENSMUST00000001256",163.88729545596,0.135472923841962,0.551664605122242,0.0486913261329107,0.825356313568248,1,7394,"protein_coding","Sema6b","ENSMUSG00000001227"
"26682",26682,"ENSMUST00000113039",202.739638511611,0.631018684637822,0.910415941564328,0.398455171162567,0.527888151054026,1,90440,"protein_coding","Uhrf1","ENSMUSG00000001228"
"23686",23686,"ENSMUST00000108116",904.866634950585,0.505112788781975,0.703309733119237,0.464151002717699,0.495690359530167,1,87278,"protein_coding","Lsr","ENSMUSG00000001247"
"51099",51099,"ENSMUST00000186634",722.326408085135,-0.269742129156,0.253536469293076,1.08132467597073,0.298401405874221,1,54768,"protein_coding","Gramd1a","ENSMUSG00000001248"
"44339",44339,"ENSMUST00000167546",704.521184016505,-0.148217906093297,0.157641614637124,0.874830885833347,0.349621377764297,1,72720,"protein_coding","Usf1","ENSMUSG00000026641"
"197",197,"ENSMUST00000001304",2608.45061748635,0.0125291545384221,0.304351877295266,0.00169380926683971,0.967171599309714,1,24534,"protein_coding","Ckb","ENSMUSG00000001270"
"198",198,"ENSMUST00000001319",520.412272027989,-0.232409933159519,0.296530731578119,0.612775914751637,0.433744539536739,1,22028,"protein_coding","Efnb2","ENSMUSG00000001300"
"199",199,"ENSMUST00000001326",1240.03677129248,-0.0718949028283142,0.0949727571933992,0.568421028708542,0.45088704055226,1,100284,"protein_coding","Sp1","ENSMUSG00000001280"
"200",200,"ENSMUST00000001327",121.203048805241,0.0745681689141607,0.403199199026728,0.0301096724276135,0.862241616926864,1,99255,"protein_coding","Itgb7","ENSMUSG00000001281"
"27084",27084,"ENSMUST00000113682",266.524355866281,-0.127065868516068,0.236751762135435,0.287575956500291,0.591778118207334,1,99891,"protein_coding","Myg1","ENSMUSG00000001285"
"202",202,"ENSMUST00000001335",1494.06299486677,-0.132598369832848,0.205410056058545,0.416753599095841,0.518561396254504,1,99932,"protein_coding","Pfdn5","ENSMUSG00000001289"
"203",203,"ENSMUST00000001339",188.852906889964,0.137355670401559,0.203080008524043,0.449899909782317,0.502382489437634,1,11765,"protein_coding","Rrp15","ENSMUSG00000001305"
"204",204,"ENSMUST00000001347",266.144015001888,0.413089344033576,0.280467376162991,2.12057775519312,0.145331711196024,1,92473,"protein_coding","Rnd2","ENSMUSG00000001313"
"205",205,"ENSMUST00000001384",510.816879615717,0.0698551066589036,0.622803928089358,0.0121680887875186,0.912164272024694,1,20774,"protein_coding","Cnn1","ENSMUSG00000001349"
"206",206,"ENSMUST00000001402",712.290157848157,0.410653327412965,0.188125584026823,4.75571245319924,0.0292012018348755,1,36029,"protein_coding","Fbxo9","ENSMUSG00000001366"
"207",207,"ENSMUST00000001412",355.72074760738,0.0935668150572587,0.247135622167908,0.143902904130755,0.704431417980664,1,11302,"protein_coding","Ccdc132","ENSMUSG00000001376"
"46851",46851,"ENSMUST00000173482",994.859508040803,-0.0141975038571522,0.189981695858524,0.00558286461892976,0.940438632697353,1,12109,"protein_coding","Sra1","ENSMUSG00000006050"
"209",209,"ENSMUST00000001416",847.22068321916,0.115096428974748,0.109899525446682,1.08889948212689,0.296715176713108,1,14401,"protein_coding","Hars","ENSMUSG00000001380"
"210",210,"ENSMUST00000001419",1415.46760625786,0.0333833840693342,0.0795428352309437,0.175363052212674,0.675388822702659,1,16826,"protein_coding","Zmat2","ENSMUSG00000001383"
"17492",17492,"ENSMUST00000088248",103.543868647281,0.721080569729613,0.340827106175182,4.45865922772506,0.0347247432986894,1,78767,"protein_coding","Ube2c","ENSMUSG00000001403"
"212",212,"ENSMUST00000001451",1635.81471946282,0.241021036071801,0.270397759597587,0.79400349077639,0.372892296541665,1,35388,"protein_coding","Smg5","ENSMUSG00000001415"
"213",213,"ENSMUST00000001452",1920.33771042933,0.318966432111874,0.268869406784886,1.38892063120602,0.238587463749435,1,89618,"protein_coding","Cct3","ENSMUSG00000001416"
"48179",48179,"ENSMUST00000177005",734.006554668652,0.091879480919776,0.200100629189191,0.210514722758916,0.646364268434395,1,15034,"protein_coding","Glmp","ENSMUSG00000001418"
"215",215,"ENSMUST00000001455",1519.29632218352,-0.122093739583986,0.193264120436455,0.389777421180497,0.532416421803862,1,47778,"protein_coding","Mef2d","ENSMUSG00000001419"
"52858",52858,"ENSMUST00000193872",84.6762834029355,0.283696253998333,0.253184927574584,1.26381478145925,0.260930237815962,1,15256,"protein_coding","Tmem79","ENSMUSG00000001420"
"217",217,"ENSMUST00000001460",4844.86566784681,0.0454168385612431,0.352642633809654,0.016303587903792,0.898397862402296,1,21743,"protein_coding","Snd1","ENSMUSG00000001424"
"218",218,"ENSMUST00000001479",3481.06520395237,0.21294420008012,0.153768216789591,1.91111769111512,0.166839156571204,1,92247,"protein_coding","Kpnb1","ENSMUSG00000001440"
"219",219,"ENSMUST00000001480",1274.92752006203,0.0277095236115684,0.145956467721679,0.0355023541027322,0.850546886708837,1,93527,"protein_coding","Npepps","ENSMUSG00000001441"
"220",220,"ENSMUST00000001484",11.0860667641894,0.742452318715501,0.648878156711904,1.18969206623743,0.275391678971051,1,90215,"protein_coding","Tbx21","ENSMUSG00000001444"
"221",221,"ENSMUST00000001485",1062.16126246777,0.190856885144816,0.0950418920679443,4.03531807607092,0.0445572751921645,1,89800,"protein_coding","Mrpl10","ENSMUSG00000001445"
"222",222,"ENSMUST00000001497",659.621678205094,1.72628206618293,1.21723490472041,1.74297596385153,NA,NA,39048,"protein_coding","Cideb","ENSMUSG00000022219"
"223",223,"ENSMUST00000001507",1342.87081227441,0.215004202058839,0.347583336234475,0.378555177177702,0.538377497096622,1,50620,"protein_coding","Cyp51","ENSMUSG00000001467"
"224",224,"ENSMUST00000001513",267.938148605786,0.466654709052817,0.375720989107022,1.52782039047253,0.216439860230472,1,22927,"protein_coding","Tubb6","ENSMUSG00000001473"
"225",225,"ENSMUST00000001520",1224.99842755286,0.199848036024491,0.135460956997488,2.18207055727061,0.139626504058917,1,89612,"protein_coding","Afg3l1","ENSMUSG00000031967"
"13318",13318,"ENSMUST00000065534",969.82819401392,0.20837825228859,0.240929294835164,0.74728593973839,0.387336881066549,1,90423,"protein_coding","Def8","ENSMUSG00000001482"
"227",227,"ENSMUST00000001534",8.07150534074907,3.82438092286405,2.21592222229819,0.748921372831802,0.386817945516787,1,44436,"protein_coding","Sost","ENSMUSG00000001494"
"48825",48825,"ENSMUST00000178477",61.8892315633953,0.318954161533984,0.57430819899951,0.305126614978917,0.580686200861648,1,27720,"protein_coding","Nkx2-1","ENSMUSG00000001496"
"229",229,"ENSMUST00000001538",20.3238926652632,0.516047668127389,0.618012454100433,0.639655075618577,0.423835726872699,1,34388,"protein_coding","Pax9","ENSMUSG00000001497"
"28944",28944,"ENSMUST00000118144",438.697354410348,0.0587633316937535,0.376348138809487,0.0221727803829594,0.881628380205321,1,24761,"protein_coding","Vwa5a","ENSMUSG00000023186"
"231",231,"ENSMUST00000001547",2498.98885010476,-0.128034379589769,0.343376391901752,0.12475593524988,0.723932464120364,1,44090,"protein_coding","Col1a1","ENSMUSG00000001506"
"232",232,"ENSMUST00000001548",871.801485806379,0.0566393435974545,0.733047916111036,0.00591331680266194,0.938704614127709,1,67842,"protein_coding","Itga3","ENSMUSG00000001507"
"233",233,"ENSMUST00000001559",418.565587587252,-0.0715103010301422,0.182807418511382,0.153239171744588,0.695458910991728,1,28809,"protein_coding","Itfg2","ENSMUSG00000001518"
"234",234,"ENSMUST00000001561",150.298608705318,-0.450044812089541,0.605320041609276,0.540928921663351,0.46204800599503,1,103586,"protein_coding","Nrip2","ENSMUSG00000001520"
"235",235,"ENSMUST00000001562",341.308557615297,-0.170008027612199,0.248208744649947,0.454669797277916,0.500125643885416,1,103314,"protein_coding","Tulp3","ENSMUSG00000001521"
"236",236,"ENSMUST00000001565",228.839201152009,0.169816758212237,0.297273636593924,0.326639228719188,0.567644765482116,1,55369,"protein_coding","Gtf2h4","ENSMUSG00000001524"
"237",237,"ENSMUST00000001566",3607.73071174822,0.035022679250583,0.197451276014228,0.0310048216843484,0.860229631295119,1,99251,"protein_coding","Tubb5","ENSMUSG00000001525"
"238",238,"ENSMUST00000001569",1058.91065836079,0.125401789508438,0.346603925416973,0.119486519466932,0.729592069122274,1,98226,"protein_coding","Flot1","ENSMUSG00000059714"
"239",239,"ENSMUST00000001583",1078.48436642457,0.3247495924087,0.213317732483299,2.32582517779599,0.127242728663885,1,36202,"protein_coding","Ell2","ENSMUSG00000001542"
"240",240,"ENSMUST00000001592",5883.67183586182,-0.299236500906499,0.265461225537051,1.17844965830653,0.27767184041962,1,95627,"protein_coding","Jup","ENSMUSG00000001552"
"241",241,"ENSMUST00000001595",421.775946481639,-0.247337990470056,0.287171866752496,0.714023270369921,0.398111410467286,1,98363,"protein_coding","Fkbp10","ENSMUSG00000001555"
"242",242,"ENSMUST00000001599",540.169711483985,1.44241715466907,1.08513503596378,0.685024959046018,NA,NA,99057,"protein_coding","Klhl10","ENSMUSG00000001558"
"243",243,"ENSMUST00000001608",0.686683394978143,0.14083056761093,3.02090354482384,0.00105615111860757,0.97407452920209,1,57003,"protein_coding","Mnx1","ENSMUSG00000001566"
"244",244,"ENSMUST00000001611",845.0627849639,0.0785664140361454,0.125402843500142,0.390126359963176,0.532232989073948,1,56380,"protein_coding","Nom1","ENSMUSG00000001569"
"53767",53767,"ENSMUST00000197694",615.286452488624,1.06704804225736,0.625549511735634,2.22435368753708,0.135849494914571,1,76041,"protein_coding","Fxr1","ENSMUSG00000027680"
"246",246,"ENSMUST00000001626",557.097105870795,0.0820258432849426,0.972267456310675,0.00659732557062398,0.935263875041619,1,97980,"protein_coding","Tnk1","ENSMUSG00000001583"
"247",247,"ENSMUST00000001631",909.966007578098,0.253353233658371,0.942528128496416,0.0700723494144313,0.791231468617154,1,100772,"protein_coding","Acap1","ENSMUSG00000001588"
"248",248,"ENSMUST00000001652",7.305925279491,-0.54555154321686,0.641221543040404,0.705841175198444,0.400827907804501,1,13362,"protein_coding","Bdkrb2","ENSMUSG00000021070"
"249",249,"ENSMUST00000001667",2.05419727942906,-0.103675527523349,0.878546164274221,0.0139883458621739,0.905851874863863,1,73898,"protein_coding","Csn3","ENSMUSG00000001622"
"46029",46029,"ENSMUST00000171530",374.418449879566,-0.123527777160495,0.497608380207575,0.0446030680693639,0.83273559240832,1,33559,"protein_coding","Ifrd1","ENSMUSG00000001627"
"251",251,"ENSMUST00000001675",204.552669606486,0.195248584566561,0.209968493556237,0.868045847429102,0.351496869305343,1,102047,"protein_coding","Stk38l","ENSMUSG00000001630"
"252",252,"ENSMUST00000001699",7.035594388881,-0.573351740483162,1.00007264496702,0.241972829949717,0.622784850045799,1,95410,"protein_coding","Hoxc10","ENSMUSG00000022484"
"253",253,"ENSMUST00000001700",0.816575171665196,-1.0134070998834,1.38466971912855,0.526485286306041,0.468088277855998,1,94786,"protein_coding","Hoxc13","ENSMUSG00000001655"
"254",254,"ENSMUST00000001701",3.6392787527097,-0.518702583094388,1.46553941422966,0.0533381338431269,0.817353257053559,1,95006,"protein_coding","Hoxc11","ENSMUSG00000001656"
"255",255,"ENSMUST00000001703",1062.93453611241,-0.421521763056683,0.64891930353647,0.246775359127525,0.619354854667682,1,95450,"protein_coding","Hoxc8","ENSMUSG00000001657"
"256",256,"ENSMUST00000001706",120.071839398815,0.0597177168036859,0.532687287309305,0.0106525446401236,0.917795378620342,1,95405,"protein_coding","Hoxc9","ENSMUSG00000036139"
"257",257,"ENSMUST00000001709",186.880760633606,-0.407860809102533,0.733892430691814,0.149661824914261,0.698858740174599,1,95433,"protein_coding","Hoxc5","ENSMUSG00000022485"
"258",258,"ENSMUST00000001711",421.131243506015,-0.400288545360131,0.668199008684855,0.204377946781676,0.651210060161437,1,95420,"protein_coding","Hoxc6","ENSMUSG00000001661"
"259",259,"ENSMUST00000001712",1606.02695759331,-0.203128630962294,0.11859476482581,2.91070569604477,0.0879933641563181,1,108245,"protein_coding","Cabin1","ENSMUSG00000020196"
"260",260,"ENSMUST00000001713",1061.50932242703,1.01929226404204,0.680355872391352,2.02163497677708,0.155072092796676,1,30774,"protein_coding","Gstt1","ENSMUSG00000001663"
